Year,CountryCode,HostCity,HostCountry,HostCountryCode,Awarded.Gold,Awarded.Silver,Awarded.Bronze,Awarded.Total,Population,GDPpC,pre_host2,pre_host,Host,post_host,post_host2,gold_pre1,med_pre1,gold_pre2,med_pre2,gold_pre3,med_pre3,TotalEntries,GoldMedals,SilverMedals,BronzeMedals,TotalMedals
2008,RUS,Beijing,China,CHN,301,303,353,957,143.1501465,18878.2377529736,N,N,N,N,N,28,90,32,89,26,63,420,23,21,28,72
2008,RWA,Beijing,China,CHN,301,303,353,957,9.447402,1142.89749816934,N,N,N,N,N,0,0,0,0,0,0,4,0,0,0,0
2008,SAM,Beijing,China,CHN,301,303,353,957,0.182046,3133.82331938082,N,N,N,N,N,0,0,0,0,0,0,7,0,0,0,0
2008,SEN,Beijing,China,CHN,301,303,353,957,11.87355709,2582.1528971989,N,N,N,N,N,0,0,0,0,0,0,17,0,0,0,0
2008,SEY,Beijing,China,CHN,301,303,353,957,0.090281002,21659.3571591064,N,N,N,N,N,0,0,0,0,0,0,9,0,0,0,0
2008,SGP,Beijing,China,CHN,301,303,353,957,4.73252821,63381.7867511454,N,N,N,N,N,0,0,0,0,0,0,28,0,1,0,1
2008,SKN,Beijing,China,CHN,301,303,353,957,0.049782999,18598.529268998,N,N,N,N,N,0,0,0,0,0,0,6,0,0,0,0
2008,SLE,Beijing,China,CHN,301,303,353,957,6.015417099,1009.23106429465,N,N,N,N,N,0,0,0,0,0,0,3,0,0,0,0
2008,SLO,Beijing,China,CHN,301,303,353,957,2.013539076,29561.9883713645,N,N,N,N,N,0,4,2,2,0,2,64,1,2,2,5
2008,SMR,Beijing,China,CHN,301,303,353,957,0.030063,82759.5383028973,N,N,N,N,N,0,0,0,0,0,0,4,0,0,0,0
2008,SOL,Beijing,China,CHN,301,303,353,957,0.492132,1048.7023806621,N,N,N,N,N,0,0,0,0,0,0,3,0,0,0,0
2008,SOM,Beijing,China,CHN,301,303,353,957,11.08,NA,N,N,N,N,N,0,0,0,0,0,0,2,0,0,0,0
2008,SRB,Beijing,China,CHN,301,303,353,957,7.381578922,10769.4026102022,N,N,N,N,N,NA,NA,NA,NA,NA,NA,48,0,1,2,3
2008,SRI,Beijing,China,CHN,301,303,353,957,19.81078911,6157.13421725481,N,N,N,N,N,0,0,0,1,0,0,9,0,0,0,0
2008,STP,Beijing,China,CHN,301,303,353,957,0.163101003,2324.07329401892,N,N,N,N,N,0,0,0,0,0,0,4,0,0,0,0
2008,SUD,Beijing,China,CHN,301,303,353,957,32.28252411,2710.73279715735,N,N,N,N,N,0,0,0,0,0,0,9,0,1,0,1
2008,SUI,Beijing,China,CHN,301,303,353,957,7.560358047,52723.5363751285,N,N,N,N,N,1,5,1,9,4,7,100,2,1,4,7
2008,SUR,Beijing,China,CHN,301,303,353,957,0.509705007,10862.1680952018,N,N,N,N,N,0,0,0,0,0,0,4,0,0,0,0
2008,SVK,Beijing,China,CHN,301,303,353,957,5.39832592,22724.0543490564,N,N,N,N,N,2,6,1,5,1,3,61,3,2,1,6
2008,SWE,Beijing,China,CHN,301,303,353,957,9.163243294,42660.9389227901,N,N,N,N,N,4,7,4,12,2,8,109,0,4,1,5
2008,SWZ,Beijing,China,CHN,301,303,353,957,1.138434052,7287.3453621888,N,N,N,N,N,0,0,0,0,0,0,4,0,0,0,0
2008,SYR,Beijing,China,CHN,301,303,353,957,19.63280678,5094.01938911152,N,N,N,N,N,0,1,0,0,1,1,7,0,0,0,0
2008,TAN,Beijing,China,CHN,301,303,353,957,40.77494049,1616.79209749351,N,N,N,N,N,0,0,0,0,0,0,9,0,0,0,0
2008,TGA,Beijing,China,CHN,301,303,353,957,0.102581,2925.49302502413,N,N,N,N,N,0,0,0,0,0,1,3,0,0,0,0
2008,THA,Beijing,China,CHN,301,303,353,957,66.19561768,11038.6659738168,N,N,N,N,N,3,8,1,3,1,2,46,2,2,0,4
2008,TJK,Beijing,China,CHN,301,303,353,957,7.152385235,1899.39053946945,N,N,N,N,N,0,0,0,0,0,0,16,0,1,1,2
2008,TKM,Beijing,China,CHN,301,303,353,957,4.870137215,11151.5907955788,N,N,N,N,N,0,0,0,0,0,0,10,0,0,0,0
2008,TLS,Beijing,China,CHN,301,303,353,957,1.036,2780.88803088803,N,N,N,N,N,0,0,NA,NA,NA,NA,1,0,0,0,0
2008,TOG,Beijing,China,CHN,301,303,353,957,5.997385025,1115.87361860263,N,N,N,N,N,0,0,0,0,0,0,4,0,0,1,1
2008,TPE,Beijing,China,CHN,301,303,353,957,22.91744423,38591.1160565743,N,N,N,N,N,2,5,0,5,0,1,48,0,0,4,4
2008,TTO,Beijing,China,CHN,301,303,353,957,1.309260011,26650.8368901829,N,N,N,N,N,0,1,0,2,0,2,25,1,1,0,2
2008,TUN,Beijing,China,CHN,301,303,353,957,10.29808712,9402.45917729234,N,N,N,N,N,0,0,0,0,0,1,29,1,0,0,1
2008,TUR,Beijing,China,CHN,301,303,353,957,69.59728241,15716.069825204,N,N,N,N,N,3,11,3,5,4,6,70,1,3,3,7
2008,TUV,Beijing,China,CHN,301,303,353,957,0.010221,2644.55532726739,N,N,N,N,N,NA,NA,NA,NA,NA,NA,3,0,0,0,0
2008,UAE,Beijing,China,CHN,301,303,353,957,6.044066906,84271.2844218141,N,N,N,N,N,1,1,0,0,0,0,9,0,0,0,0
2008,UGA,Beijing,China,CHN,301,303,353,957,30.59048653,1394.61965432166,N,N,N,N,N,0,0,0,0,0,1,11,0,0,0,0
2008,UKR,Beijing,China,CHN,301,303,353,957,46.38635635,8912.46171354004,N,N,N,N,N,8,23,3,23,9,23,272,7,5,15,27
2008,URU,Beijing,China,CHN,301,303,353,957,3.339740992,12002.8593552682,N,N,N,N,N,0,0,0,1,0,0,12,0,0,0,0
2008,USA,Beijing,China,CHN,301,303,353,957,300.5951843,51720.5757510866,N,N,N,N,N,36,101,37,94,44,101,466,36,39,35,110
2008,UZB,Beijing,China,CHN,301,303,353,957,27.29237556,5177.42926002737,N,N,N,N,N,2,5,1,4,0,2,69,1,2,3,6
2008,VAN,Beijing,China,CHN,301,303,353,957,0.219472,2398.02799445943,N,N,N,N,N,0,0,0,0,0,0,3,0,0,0,0
2008,VEN,Beijing,China,CHN,301,303,353,957,27.6919651,13099.2735145401,N,N,N,N,N,0,2,0,0,0,0,88,0,0,1,1
2008,VIE,Beijing,China,CHN,301,303,353,957,85.8895874,3320.05829963971,N,N,N,N,N,0,0,0,1,0,0,18,0,1,0,1
2008,VIN,Beijing,China,CHN,301,303,353,957,0.109047003,9402.33887033099,N,N,N,N,N,0,0,0,0,0,0,2,0,0,0,0
2008,YEM,Beijing,China,CHN,301,303,353,957,21.75160408,3356.8436659408,N,N,N,N,N,0,0,0,0,0,0,8,0,0,0,0
2008,ZAM,Beijing,China,CHN,301,303,353,957,12.72597408,2431.99181810686,N,N,N,N,N,0,0,0,0,0,1,8,0,0,0,0
2008,ZIM,Beijing,China,CHN,301,303,353,957,13.32990932,1114.99902836548,N,N,N,N,N,1,3,0,0,0,0,16,1,3,0,4
2012,AFG,London,England,GBR,301,303,353,957,30.12,590.969455511288,N,N,N,N,N,0,1,0,0,NA,NA,6,0,0,1,1
2012,ALB,London,England,GBR,301,303,353,957,2.926659107,9598.56061568977,N,N,N,N,N,0,0,0,0,0,0,10,0,0,0,0
2012,ALG,London,England,GBR,301,303,353,957,36.81955719,13422.7425644931,N,N,N,N,N,0,2,0,0,1,5,29,1,0,0,1
2012,AND,London,England,GBR,301,303,353,957,0.083747,41099.9797007654,N,N,N,N,N,0,0,0,0,0,0,6,0,0,0,0
2012,ANG,London,England,GBR,301,303,353,957,24.21856499,6828.91926372554,N,N,N,N,N,0,0,0,0,0,0,10,0,0,0,0
2012,ANT,London,England,GBR,301,303,353,957,0.095719002,18365.1994198602,N,N,N,N,N,0,0,0,0,0,0,4,0,0,0,0
2012,ARG,London,England,GBR,301,303,353,957,41.65687943,17235.4349947523,N,N,N,N,N,2,6,2,6,0,4,71,1,1,2,4
2012,ARM,London,England,GBR,301,303,353,957,2.875581026,8561.04770041698,N,N,N,N,N,0,6,0,0,0,1,31,0,1,2,3
2012,ARU,London,England,GBR,301,303,353,957,0.102053002,37363.8448087985,N,N,N,N,N,0,0,0,0,0,0,4,0,0,0,0
2012,ASA,London,England,GBR,301,303,353,957,0.055759,10294.3022651052,N,N,N,N,N,0,0,0,0,0,0,4,0,0,0,0
2012,AUS,London,England,GBR,301,303,353,957,22.47979927,44117.6954290482,N,N,N,N,N,14,46,17,50,16,58,298,8,16,12,36
2012,AUT,London,England,GBR,301,303,353,957,8.459863663,44873.894713024,N,N,N,N,N,0,3,2,7,2,3,76,0,0,0,0
2012,AZE,London,England,GBR,301,303,353,957,9.146379471,17005.4344227853,N,N,N,N,N,1,7,1,5,2,3,58,2,2,6,10
2012,BAH,London,England,GBR,301,303,353,957,0.366567999,30619.425565296,N,N,N,N,N,0,2,1,2,2,3,23,1,0,0,1
2012,BAN,London,England,GBR,301,303,353,957,153.911911,2570.66991260995,N,N,N,N,N,0,0,0,0,0,0,7,0,0,0,0
2012,BAR,London,England,GBR,301,303,353,957,0.280600995,16184.2734805698,N,N,N,N,N,0,0,0,0,0,1,8,0,0,0,0
2012,BDI,London,England,GBR,301,303,353,957,9.043507576,693.526116751937,N,N,N,N,N,0,0,0,0,0,0,6,0,0,0,0
2012,BEL,London,England,GBR,301,303,353,957,11.01308346,42336.6899645742,N,N,N,N,N,1,2,1,3,0,5,90,0,1,2,3
2012,BEN,London,England,GBR,301,303,353,957,9.460802078,1769.17891548772,N,N,N,N,N,0,0,0,0,0,0,5,0,0,0,0
2012,BER,London,England,GBR,301,303,353,957,0.063580997,61206.9418949187,N,N,N,N,N,0,0,0,0,0,0,8,0,0,0,0
2012,BHU,London,England,GBR,301,303,353,957,0.740509987,6598.86559909421,N,N,N,N,N,0,0,0,0,0,0,2,0,0,0,0
2012,BIH,London,England,GBR,301,303,353,957,3.688864946,9553.14711865843,N,N,N,N,N,0,0,0,0,0,0,8,0,0,0,0
2012,BIZ,London,England,GBR,301,303,353,957,0.329192013,7732.22946937051,N,N,N,N,N,0,0,0,0,0,0,3,0,0,0,0
2012,BLR,London,England,GBR,301,303,353,957,9.468500137,18569.4355553665,N,N,N,N,N,4,18,2,13,3,17,140,2,5,5,12
2012,BOL,London,England,GBR,301,303,353,957,10.07834339,5576.74892143162,N,N,N,N,N,0,0,0,0,0,0,5,0,0,0,0
2012,BOT,London,England,GBR,301,303,353,957,2.051338911,13908.6721540768,N,N,N,N,N,0,0,0,0,0,0,4,0,1,0,1
2012,BRA,London,England,GBR,301,303,353,957,198.6866913,15019.9126598471,N,N,N,Y,N,3,16,5,10,0,12,179,3,5,9,17
2012,BRN,London,England,GBR,301,303,353,957,1.278269053,42522.9610561494,N,N,N,N,N,0,0,0,0,0,0,14,0,0,1,1
2012,BRU,London,England,GBR,301,303,353,957,0.394012988,79360.7593463391,N,N,N,N,N,NA,NA,0,0,0,0,3,0,0,0,0
2012,BUL,London,England,GBR,301,303,353,957,7.356213093,15924.3470953106,N,N,N,N,N,1,5,2,12,5,13,59,0,1,1,2
2012,BUR,London,England,GBR,301,303,353,957,16.08190346,1388.20255360493,N,N,N,N,N,0,0,0,0,0,0,5,0,0,0,0
2012,CAF,London,England,GBR,301,303,353,957,4.476152897,917.02620675694,N,N,N,N,N,0,0,0,0,0,0,6,0,0,0,0
2012,CAM,London,England,GBR,301,303,353,957,14.53788567,2607.94268992212,N,N,N,N,N,0,0,0,0,0,0,6,0,0,0,0
2012,CAN,London,England,GBR,301,303,353,957,34.53862381,41259.4790353924,N,N,N,N,N,3,19,3,12,3,14,238,1,5,12,18
2012,CAY,London,England,GBR,301,303,353,957,0.056579001,53180.6656678155,N,N,N,N,N,0,0,0,0,0,0,7,0,0,0,0
2012,CGO,London,England,GBR,301,303,353,957,4.512730122,5527.94221138669,N,N,N,N,N,0,0,0,0,0,0,7,0,0,0,0
2012,CHA,London,England,GBR,301,303,353,957,12.28865147,1951.39378055776,N,N,N,N,N,0,0,0,0,0,0,2,0,0,0,0
2012,CHI,London,England,GBR,301,303,353,957,17.15335655,20700.7571821271,N,N,N,N,N,0,1,2,3,0,1,40,0,0,0,0
2012,CHN,London,England,GBR,301,303,353,957,1367.480225,10249.0586289831,N,Y,N,N,N,51,100,32,63,28,58,315,38,27,23,88
2012,CIV,London,England,GBR,301,303,353,957,20.89531136,2561.92136157764,N,N,N,N,N,0,0,0,0,0,0,10,0,0,0,0
2012,CMR,London,England,GBR,301,303,353,957,20.52044678,2771.54434012767,N,N,N,N,N,1,1,1,1,1,1,16,0,0,0,0
2012,COD,London,England,GBR,301,303,353,957,66.71360016,675.569182773961,N,N,N,N,N,0,0,0,0,0,0,4,0,0,0,0
2012,COK,London,England,GBR,301,303,353,957,0.018195,NA,N,N,N,N,N,0,0,0,0,0,0,9,0,0,0,0
2012,COL,London,England,GBR,301,303,353,957,46.40664673,11583.9750419304,N,N,N,N,N,0,2,0,2,1,1,95,1,3,4,8
2012,COM,London,England,GBR,301,303,353,957,0.706569016,2469.20976506561,N,N,N,N,N,0,0,0,0,0,0,3,0,0,0,0
2012,CPV,London,England,GBR,301,303,353,957,0.508067012,5975.95633506708,N,N,N,N,N,0,0,0,0,0,0,3,0,0,0,0
2012,CRC,London,England,GBR,301,303,353,957,4.600473881,13320.6403068806,N,N,N,N,N,0,0,0,0,0,2,11,0,0,0,0
2012,CRO,London,England,GBR,301,303,353,957,4.313371181,20900.2181025144,N,N,N,N,N,0,5,1,5,1,2,61,3,1,2,6
2012,CUB,London,England,GBR,301,303,353,957,11.24,6137.90035587189,N,N,N,N,N,2,24,9,27,11,29,106,5,3,6,14
2012,CYP,London,England,GBR,301,303,353,957,0.85088098,33334.5796141782,N,N,N,N,N,0,0,0,0,0,0,13,0,1,0,1
2012,CZE,London,England,GBR,301,303,353,957,10.5687151,29232.1278771154,N,N,N,N,N,3,6,1,9,2,8,124,4,3,3,10
2012,DEN,London,England,GBR,301,303,353,957,5.582872868,43851.8823889507,N,N,N,N,N,3,10,2,8,2,6,88,2,4,4,10
2012,DJI,London,England,GBR,301,303,353,957,0.865936995,2403.7590702543,N,N,N,N,N,0,0,NA,NA,0,0,4,0,0,0,0
2012,DMA,London,England,GBR,301,303,353,957,0.071718,10087.5042165147,N,N,N,N,N,0,0,0,0,0,0,2,0,0,0,0
2012,DOM,London,England,GBR,301,303,353,957,10.02709484,11247.7322594069,N,N,N,N,N,1,2,1,1,0,0,22,1,1,0,2
2012,ECU,London,England,GBR,301,303,353,957,15.17735481,9833.57599320695,N,N,N,N,N,0,1,0,0,0,0,36,0,0,0,0
2012,EGY,London,England,GBR,301,303,353,957,85.89756012,9641.79379883415,N,N,N,N,N,0,1,1,5,0,0,98,0,2,0,2
2012,ERI,London,England,GBR,301,303,353,957,3.214,812.072184194151,N,N,N,N,N,0,0,0,1,0,0,12,0,0,0,0
2012,ESA,London,England,GBR,301,303,353,957,6.192560196,6359.26902663572,N,N,N,N,N,0,0,0,0,0,0,11,0,0,0,0
2012,ESP,London,England,GBR,301,303,353,957,46.90913773,32448.5339884332,N,N,N,N,N,5,19,4,21,3,11,204,3,10,4,17
2012,EST,London,England,GBR,301,303,353,957,1.328449011,25226.378093935,N,N,N,N,N,1,2,0,3,1,3,32,0,1,1,2
2012,ETH,London,England,GBR,301,303,353,957,90.04675293,1075.05568263249,N,N,N,N,N,4,7,2,7,4,8,34,3,1,3,7
2012,FIJ,London,England,GBR,301,303,353,957,0.867085993,7410.17706879276,N,N,N,N,N,0,0,0,0,0,0,9,0,0,0,0
2012,FIN,London,England,GBR,301,303,353,957,5.389242172,41382.9345911977,N,N,N,N,N,1,4,0,2,3,5,66,0,1,2,3
2012,FRA,London,England,GBR,301,303,353,957,65.48111725,37861.7432646203,N,N,N,N,N,7,41,11,33,13,38,283,11,11,13,35
2012,FSM,London,England,GBR,301,303,353,957,NA,NA,N,N,N,N,N,0,0,0,0,0,0,6,0,0,0,0
2012,GAB,London,England,GBR,301,303,353,957,1.697100997,15253.3333701176,N,N,N,N,N,0,0,0,0,0,0,7,0,1,0,1
2012,GAM,London,England,GBR,301,303,353,957,1.746363044,2251.18161112438,N,N,N,N,N,0,0,0,0,0,0,2,0,0,0,0
2012,GBR,London,England,GBR,301,303,353,957,63.81188202,36591.390601333,N,N,Y,N,N,19,48,9,31,11,29,383,29,17,19,65
2012,GBS,London,England,GBR,301,303,353,957,1.596153975,1477.50925783961,N,N,N,N,N,0,0,0,0,0,0,4,0,0,0,0
2012,GEO,London,England,GBR,301,303,353,957,4.171256065,8059.49251403726,N,N,N,N,N,3,6,2,4,0,6,35,1,3,3,7
2012,GEQ,London,England,GBR,301,303,353,957,0.994289994,34364.6206299849,N,N,N,N,N,0,0,0,0,0,0,2,0,0,0,0
2012,GER,London,England,GBR,301,303,353,957,80.93398285,42547.121477786,N,N,N,N,N,18,44,13,49,13,56,338,11,19,14,44
2012,GHA,London,England,GBR,301,303,353,957,25.12179565,4506.85619282155,N,N,N,N,N,0,0,0,0,0,0,7,0,0,0,0
2012,GRE,London,England,GBR,301,303,353,957,11.42280483,25408.2927196437,Y,N,N,N,N,0,4,6,16,4,13,85,0,0,2,2
2012,GRN,London,England,GBR,301,303,353,957,0.105075002,10857.7123415139,N,N,N,N,N,0,0,0,0,0,0,8,1,0,0,1
2012,GUA,London,England,GBR,301,303,353,957,14.9489193,6589.41236976241,N,N,N,N,N,0,0,0,0,0,0,24,0,1,0,1
2012,GUI,London,England,GBR,301,303,353,957,11.0351696,1687.70096745953,N,N,N,N,N,0,0,0,0,0,0,4,0,0,0,0
2012,GUM,London,England,GBR,301,303,353,957,0.159692,30859.4043533803,N,N,N,N,N,0,0,0,0,0,0,8,0,0,0,0
2012,GUY,London,England,GBR,301,303,353,957,0.752028,3425.40437324142,N,N,N,N,N,0,0,0,0,0,0,6,0,0,0,0
2012,HAI,London,England,GBR,301,303,353,957,10.14505386,1515.63225904845,N,N,N,N,N,0,0,0,0,0,0,5,0,0,0,0
2012,HKG,London,England,GBR,301,303,353,957,7.065814972,49544.7448577769,N,N,N,N,N,0,0,0,1,0,0,46,0,0,1,1
2012,HON,London,England,GBR,301,303,353,957,8.351599693,3928.96847145377,N,N,N,N,N,0,0,0,0,0,0,10,0,0,0,0
2012,HUN,London,England,GBR,301,303,353,957,9.89820385,23740.5146086176,N,N,N,N,N,3,10,8,17,8,17,132,8,4,6,18
2012,INA,London,England,GBR,301,303,353,957,245.7075043,8876.31212654012,N,N,N,N,N,1,5,1,4,1,6,19,0,1,1,2
2012,IND,London,England,GBR,301,303,353,957,1247.236084,4513.02890624194,N,N,N,N,N,1,3,0,1,0,1,69,0,2,4,6
2012,IOA,London,England,GBR,301,303,353,957,NA,NA,N,N,N,N,N,NA,NA,NA,NA,0,0,4,0,0,0,0
2012,IRI,London,England,GBR,301,303,353,957,75.49158478,18347.4059265868,N,N,N,N,N,1,2,2,6,3,4,57,4,5,3,12
2012,IRL,London,England,GBR,301,303,353,957,4.66257906,44431.7499465628,N,N,N,N,N,0,3,0,0,0,1,67,1,1,3,5
2012,IRQ,London,England,GBR,301,303,353,957,31.72705269,12167.9301973637,N,N,N,N,N,0,0,0,0,0,0,8,0,0,0,0
2012,ISL,London,England,GBR,301,303,353,957,0.323417991,39990.7575642568,N,N,N,N,N,0,1,0,0,0,1,20,0,0,0,0
2012,ISR,London,England,GBR,301,303,353,957,7.568774223,31350.5561546462,N,N,N,N,N,0,1,1,2,0,1,47,0,0,0,0
2012,ISV,London,England,GBR,301,303,353,957,0.108292,39144.1657740184,N,N,N,N,N,0,0,0,0,0,0,9,0,0,0,0
2012,ITA,London,England,GBR,301,303,353,957,59.75992966,36696.6169886218,N,N,N,N,N,8,27,10,32,13,34,257,8,9,11,28
2012,IVB,London,England,GBR,301,303,353,957,0.027900999,28373.0293779087,N,N,N,N,N,0,0,0,0,0,0,2,0,0,0,0
2012,JAM,London,England,GBR,301,303,353,957,2.829493046,7384.70404779358,N,N,N,N,N,5,10,2,5,0,9,46,4,4,4,12
2012,JOR,London,England,GBR,301,303,353,957,7.574943066,9120.35629681391,N,N,N,N,N,0,0,0,0,0,0,9,0,0,0,0
2012,JPN,London,England,GBR,301,303,353,957,128.5054016,35599.6825272752,N,N,N,N,Y,9,25,16,37,5,18,263,7,14,17,38
2012,KAZ,London,England,GBR,301,303,353,957,16.64738083,22021.7186861821,N,N,N,N,N,2,13,1,8,3,7,117,7,1,5,13
2012,KEN,London,England,GBR,301,303,353,957,42.48683929,2477.52914923882,N,N,N,N,N,6,15,1,7,2,7,48,2,4,5,11
2012,KGZ,London,England,GBR,301,303,353,957,5.506600857,3466.40582379149,N,N,N,N,N,0,2,0,0,0,1,15,0,0,0,0
2012,KIR,London,England,GBR,301,303,353,957,0.104728,1734.97059048201,N,N,N,N,N,0,0,0,0,NA,NA,3,0,0,0,0
2012,KOR,London,England,GBR,301,303,353,957,49.74465942,32293.8486006424,N,N,N,N,N,13,31,9,30,8,28,193,13,8,7,28
2012,KSA,London,England,GBR,301,303,353,957,28.23801994,52252.6722176399,N,N,N,N,N,0,0,0,0,0,2,20,0,0,1,1
2012,KUW,London,England,GBR,301,303,353,957,3.191051006,75861.9131893625,N,N,N,N,N,0,0,0,0,0,1,12,0,0,1,1
2012,LAO,London,England,GBR,301,303,353,957,6.333487034,4635.1986737169,N,N,N,N,N,0,0,0,0,0,0,3,0,0,0,0
2012,LAT,London,England,GBR,301,303,353,957,2.092493057,19956.5271628043,N,N,N,N,N,1,3,0,4,1,3,47,1,0,1,2
2012,LBA,London,England,GBR,301,303,353,957,6.247,5554.6662397951,N,N,N,N,N,0,0,0,0,0,0,4,0,0,0,0
2012,LBR,London,England,GBR,301,303,353,957,4.070167065,719.146916884602,N,N,N,N,N,0,0,0,0,0,0,3,0,0,0,0
2012,LCA,London,England,GBR,301,303,353,957,0.173831999,11901.4454352561,N,N,N,N,N,0,0,0,0,0,0,4,0,0,0,0
2012,LES,London,England,GBR,301,303,353,957,2.064166069,2507.73894878901,N,N,N,N,N,0,0,0,0,0,0,4,0,0,0,0
2012,LIB,London,England,GBR,301,303,353,957,5.202,7704.72895040369,N,N,N,N,N,0,0,0,0,0,0,10,0,0,0,0
2012,LIE,London,England,GBR,301,303,353,957,0.036636,156676.493066929,N,N,N,N,N,0,0,0,0,0,0,4,0,0,0,0
2012,LTU,London,England,GBR,301,303,353,957,3.079880953,22853.9297083669,N,N,N,N,N,0,5,1,3,2,5,60,2,1,2,5
2012,LUX,London,England,GBR,301,303,353,957,0.519940972,92324.3849880713,N,N,N,N,N,0,0,0,0,0,0,11,0,0,0,0
2012,MAD,London,England,GBR,301,303,353,957,21.74394989,1459.22002168485,N,N,N,N,N,0,0,0,0,0,0,7,0,0,0,0
2012,MAR,London,England,GBR,301,303,353,957,32.85882187,6705.78240059098,N,N,N,N,N,0,2,2,3,0,5,52,0,0,1,1
2012,MAS,London,England,GBR,301,303,353,957,28.63512802,21750.0664591057,N,N,N,N,N,0,1,0,0,0,0,31,0,1,1,2
2012,MAW,London,England,GBR,301,303,353,957,15.62761784,1052.53640627803,N,N,N,N,N,0,0,0,0,0,0,3,0,0,0,0
2012,MDA,London,England,GBR,301,303,353,957,4.077367783,4298.70430454618,N,N,N,N,N,0,1,0,0,0,2,20,0,0,2,2
2012,MDV,London,England,GBR,301,303,353,957,0.375131011,13223.649681151,N,N,N,N,N,0,0,0,0,0,0,5,0,0,0,0
2012,MEX,London,England,GBR,301,303,353,957,119.0900192,15777.2384085735,N,N,N,N,N,2,3,0,4,1,6,93,1,3,3,7
2012,MGL,London,England,GBR,301,303,353,957,2.761516094,8670.37881184987,N,N,N,N,N,2,4,0,1,0,0,32,0,2,3,5
2012,MHL,London,England,GBR,301,303,353,957,0.056531,3083.26404981338,N,N,N,N,N,0,0,NA,NA,NA,NA,4,0,0,0,0
2012,MKD,London,England,GBR,301,303,353,957,2.072382927,11321.3336996382,N,N,N,N,N,0,0,0,0,0,1,4,0,0,0,0
2012,MLI,London,England,GBR,301,303,353,957,15.54098892,1841.39740831885,N,N,N,N,N,0,0,0,0,0,0,6,0,0,0,0
2012,MLT,London,England,GBR,301,303,353,957,0.418366998,28653.4344900694,N,N,N,N,N,0,0,0,0,0,0,5,0,0,0,0
2012,MNE,London,England,GBR,301,303,353,957,0.625465989,14083.4964681029,N,N,N,N,N,0,0,NA,NA,NA,NA,9,0,1,0,1
2012,MON,London,England,GBR,301,303,353,957,0.036024,168776.371308017,N,N,N,N,N,0,0,0,0,0,0,6,0,0,0,0
2012,MOZ,London,England,GBR,301,303,353,957,24.9390049,927.920741536885,N,N,N,N,N,0,0,0,0,1,1,6,0,0,0,0
2012,MRI,London,England,GBR,301,303,353,957,1.251023054,16517.7264910739,N,N,N,N,N,0,1,0,0,0,0,10,0,0,0,0
2012,MTN,London,England,GBR,301,303,353,957,3.71767211,3156.09258504511,N,N,N,N,N,0,0,0,0,0,0,2,0,0,0,0
2012,MYA,London,England,GBR,301,303,353,957,50.55303192,3885.48282941444,N,N,N,N,N,0,0,0,0,0,0,6,0,0,0,0
2012,NAM,London,England,GBR,301,303,353,957,2.215620995,8976.76252611968,N,N,N,N,N,0,0,0,0,0,0,9,0,0,0,0
2012,NCA,London,England,GBR,301,303,353,957,5.807819843,4062.68318712379,N,N,N,N,N,0,0,0,0,0,0,6,0,0,0,0
2012,NED,London,England,GBR,301,303,353,957,16.73700142,46337.7059329902,N,N,N,N,N,7,18,4,22,12,25,125,6,6,8,20
2012,NEP,London,England,GBR,301,303,353,957,27.32714653,1927.74254978169,N,N,N,N,N,0,0,0,0,0,0,5,0,0,0,0
2012,NGR,London,England,GBR,301,303,353,957,162.8770752,5225.14793106992,N,N,N,N,N,0,4,0,2,1,3,39,0,0,0,0
2012,NIG,London,England,GBR,301,303,353,957,17.06463623,768.58583583179,N,N,N,N,N,0,0,0,0,0,0,6,0,0,0,0
2012,NOR,London,England,GBR,301,303,353,957,4.947595119,60559.1629051003,N,N,N,N,N,3,9,5,6,4,10,52,2,1,1,4
2012,NRU,London,England,GBR,301,303,353,957,0.010057,7226.80719896589,N,N,N,N,N,0,0,0,0,0,0,2,0,0,0,0
2012,NZL,London,England,GBR,301,303,353,957,4.418365002,32041.2146203217,N,N,N,N,N,3,9,3,5,1,4,99,6,3,5,14
2012,OMA,London,England,GBR,301,303,353,957,3.237267971,44477.1692951705,N,N,N,N,N,0,0,0,0,0,0,3,0,0,0,0
2012,PAK,London,England,GBR,301,303,353,957,174.1842651,4351.09085235047,N,N,N,N,N,0,0,0,0,0,0,6,0,0,0,0
2012,PAN,London,England,GBR,301,303,353,957,3.70778203,16436.2444250802,N,N,N,N,N,1,1,0,0,0,0,8,0,0,0,0
2012,PAR,London,England,GBR,301,303,353,957,6.293783188,7433.96899168812,N,N,N,N,N,0,0,0,1,0,0,10,0,0,0,0
2012,PER,London,England,GBR,301,303,353,957,29.75998878,10373.2334975699,N,N,N,N,N,0,0,0,0,0,0,16,0,0,0,0
2012,PHI,London,England,GBR,301,303,353,957,95.27793884,5710.19646965318,N,N,N,N,N,0,0,0,0,0,0,11,0,0,0,0
2012,PLE,London,England,GBR,301,303,353,957,4.178874969,4355.15178247966,N,N,N,N,N,0,0,0,0,0,0,5,0,0,0,0
2012,PLW,London,England,GBR,301,303,353,957,0.017745,10881.9385742463,N,N,N,N,N,0,0,0,0,0,0,5,0,0,0,0
2012,PNG,London,England,GBR,301,303,353,957,7.472,240.631691648822,N,N,N,N,N,0,0,0,0,0,0,8,0,0,0,0
2012,POL,London,England,GBR,301,303,353,957,38.32094574,23036.238288309,N,N,N,N,N,3,10,3,10,6,14,184,2,2,6,10
